web-scraper-order,web-scraper-start-url,plantsLinks,plantsLinks-href
"1665403077-1163","https://www.thespruce.com/plants-a-to-z-5116344","String Of Bananas Senecio radicans","https://www.thespruce.com/growing-string-of-bananas-plants-5089192"
"1665403077-1164","https://www.thespruce.com/plants-a-to-z-5116344","String Of Buttons Crassula perforata","https://www.thespruce.com/growing-string-of-buttons-5091592"
"1665403077-1165","https://www.thespruce.com/plants-a-to-z-5116344","String Of Dolphins Senecio peregrinus","https://www.thespruce.com/growing-string-of-dolphins-5089406"
"1665403077-1166","https://www.thespruce.com/plants-a-to-z-5116344","String Of Hearts Ceropegia woodii","https://www.thespruce.com/growing-string-of-heart-plants-5086828"
"1665403077-1167","https://www.thespruce.com/plants-a-to-z-5116344","String Of Nickels Dischidia nummularia","https://www.thespruce.com/string-of-nickels-profile-5186005"
"1665403077-1168","https://www.thespruce.com/plants-a-to-z-5116344","String Of Pearls Senecio rowleyanus","https://www.thespruce.com/grow-string-of-pearls-succulents-1902522"
"1665403077-1169","https://www.thespruce.com/plants-a-to-z-5116344","String Of Turtles Peperomia prostrata","https://www.thespruce.com/growing-string-of-turtles-5091591"
"1665403077-1170","https://www.thespruce.com/plants-a-to-z-5116344","Stromanthe Triostar Stromanthe sanguinea","https://www.thespruce.com/triostar-stromanthe-plant-profile-5069126"
"1665403077-1171","https://www.thespruce.com/plants-a-to-z-5116344","Succulent Senecio Senecio","https://www.thespruce.com/senecio-plants-1402876"
"1665403077-1172","https://www.thespruce.com/plants-a-to-z-5116344","Sugar Cane Saccharum officinarum","https://www.thespruce.com/growing-sugar-cane-plants-5086465"
"1665403077-1173","https://www.thespruce.com/plants-a-to-z-5116344","Sugar Tyme Crabapple Malus 'sutyzam'","https://www.thespruce.com/growing-sugar-tyme-crabapple-tree-5076309"
"1665403077-1174","https://www.thespruce.com/plants-a-to-z-5116344","Summer Shandy Hops Humulus lupulus 'Summer'","https://www.thespruce.com/summer-shandy-hops-vines-2132888"
"1665403077-1175","https://www.thespruce.com/plants-a-to-z-5116344","Sun Gold Chamaecyparis pisifera","https://www.thespruce.com/shrubs-with-golden-foliage-false-cypress-2132067"
"1665403077-1176","https://www.thespruce.com/plants-a-to-z-5116344","Sunburst Honey Locust Gleditsia triacanthos var. inermis 'Suncole'","https://www.thespruce.com/sunburst-honey-locust-trees-2132048"
"1665403077-1177","https://www.thespruce.com/plants-a-to-z-5116344","Sundew Drosera capensis","https://www.thespruce.com/growing-sundew-plants-5082980"
"1665403077-1178","https://www.thespruce.com/plants-a-to-z-5116344","Sunflower Helianthus annuus","https://www.thespruce.com/growing-sunflowers-1402916"
"1665403077-1179","https://www.thespruce.com/plants-a-to-z-5116344","SunPatiens Impatiens x hybrida","https://www.thespruce.com/sunpatiens-growing-guide-5202267"
"1665403077-1180","https://www.thespruce.com/plants-a-to-z-5116344","Swamp Milkweed Asclepias incarnata","https://www.thespruce.com/growing-swamp-milkweed-5094541"
"1665403077-1181","https://www.thespruce.com/plants-a-to-z-5116344","Swamp White Oak Quercus bicolor","https://www.thespruce.com/swamp-white-oak-plant-profile-5198109"
"1665403077-1182","https://www.thespruce.com/plants-a-to-z-5116344","Swan River Daisy Brachyscome iberidifolia","https://www.thespruce.com/swan-river-daisy-profile-5073068"
"1665403077-1183","https://www.thespruce.com/plants-a-to-z-5116344","Sweet Annie Artemisia annua","https://www.thespruce.com/sweet-annie-plants-profile-5185432"
"1665403077-1184","https://www.thespruce.com/plants-a-to-z-5116344","Sweet Autumn Clematis Clematis terniflora","https://www.thespruce.com/sweet-autumn-clematis-2132891"
"1665403077-1185","https://www.thespruce.com/plants-a-to-z-5116344","Sweet Basil Ocimum basilicum","https://www.thespruce.com/how-to-grow-basil-plants-1402624"
"1665403077-1186","https://www.thespruce.com/plants-a-to-z-5116344","Sweet Corn Zea mays","https://www.thespruce.com/growing-garden-fresh-sweet-corn-1402816"
"1665403077-1187","https://www.thespruce.com/plants-a-to-z-5116344","Sweet Pea Shrub Polygala dalmaisiana","https://www.thespruce.com/sweet-pea-shrub-profile-5074216"
"1665403077-1188","https://www.thespruce.com/plants-a-to-z-5116344","Sweet Potato Ipomoea Batatas","https://www.thespruce.com/how-to-grow-sweet-potatoes-in-the-home-garden-1403479"
"1665403077-1189","https://www.thespruce.com/plants-a-to-z-5116344","Sweet Potato Vine Ipomoea Batatas","https://www.thespruce.com/sweet-potato-vines-4120149"
"1665403077-1190","https://www.thespruce.com/plants-a-to-z-5116344","Sweet Williams Dianthus barbatus","https://www.thespruce.com/sweet-williams-growing-guide-5200995"
"1665403077-1191","https://www.thespruce.com/plants-a-to-z-5116344","Sweet Woodruff Galium odoratum","https://www.thespruce.com/sweet-woodruff-plants-2132332"
"1665403077-1192","https://www.thespruce.com/plants-a-to-z-5116344","Sweetbay Magnolia Magnolia virginiana","https://www.thespruce.com/sweetbay-magnolia-growing-profile-3269290"
"1665403077-1193","https://www.thespruce.com/plants-a-to-z-5116344","Swiss Chard Beta vulgaris","https://www.thespruce.com/growing-swiss-chard-1403466"
"1665403077-1194","https://www.thespruce.com/plants-a-to-z-5116344","Swiss Cheese Plant Monstera adansonii","https://www.thespruce.com/grow-monstera-adansonii-swiss-cheese-plant-1902774"
"1665403077-1195","https://www.thespruce.com/plants-a-to-z-5116344","Switchgrass Panicum virgatum","https://www.thespruce.com/switchgrass-plant-care-5079140"
"1665403077-1196","https://www.thespruce.com/plants-a-to-z-5116344","Sword Fern Nephrolepis obliterata","https://www.thespruce.com/growing-kimberly-queen-ferns-5101495"
"1665403077-1197","https://www.thespruce.com/plants-a-to-z-5116344","Sycamore Platanus occidentalis","https://www.thespruce.com/sycamore-tree-guide-5195579"
"1665403077-1198","https://www.thespruce.com/plants-a-to-z-5116344","Tall Fescue Grass Festuca arundinacea","https://www.thespruce.com/tall-fescue-grass-4125525"
"1665403077-1199","https://www.thespruce.com/plants-a-to-z-5116344","Tamarack Larix laricina","https://www.thespruce.com/tamarack-tree-growing-guide-5196354"
"1665403077-1200","https://www.thespruce.com/plants-a-to-z-5116344","Tapioca Manihot esculenta","https://www.thespruce.com/growing-cassava-plants-5087849"
"1665403077-1201","https://www.thespruce.com/plants-a-to-z-5116344","Taro Colocasia","https://www.thespruce.com/elephant-ear-plants-2132884"
"1665403077-1202","https://www.thespruce.com/plants-a-to-z-5116344","Tatsoi Brassica rapa","https://www.thespruce.com/how-to-grow-tatsoi-greens-4125566"
"1665403077-1203","https://www.thespruce.com/plants-a-to-z-5116344","Taylor Juniper Juniperus virginiana 'Taylor'","https://www.thespruce.com/taylor-juniper-care-growing-guide-5211967"
"1665403077-1205","https://www.thespruce.com/plants-a-to-z-5116344","Tea Olive Osmanthus fragrans","https://www.thespruce.com/growing-tea-olive-trees-4802244"
"1665403077-1206","https://www.thespruce.com/plants-a-to-z-5116344","Texas Mountain Laurel Dermatophyllum secundiflorum","https://www.thespruce.com/texas-mountain-laurel-growing-guide-5215169"
"1665403077-1207","https://www.thespruce.com/plants-a-to-z-5116344","Texas Pride Phlox drummondii","https://www.thespruce.com/growing-phlox-drummondii-5076303"
"1665403077-1208","https://www.thespruce.com/plants-a-to-z-5116344","Texas Sage Salvia coccinea","https://www.thespruce.com/texas-sage-growing-guide-5199779"
"1665403077-1209","https://www.thespruce.com/plants-a-to-z-5116344","Texas Star Hibiscus Hibiscus coccineus","https://www.thespruce.com/swamp-hibiscus-plant-profile-5073222"
"1665403077-1210","https://www.thespruce.com/plants-a-to-z-5116344","Thanksgiving Cactus Schlumbergera truncata","https://www.thespruce.com/thanksgiving-cactus-care-guide-5199419"
"1665403077-1211","https://www.thespruce.com/plants-a-to-z-5116344","The President Clematis Clematis'the president'","https://www.thespruce.com/clematis-the-president-4125750"
"1665403077-1212","https://www.thespruce.com/plants-a-to-z-5116344","Thyme Thymus vulgaris","https://www.thespruce.com/grow-thyme-indoors-1902495"
"1665403077-1213","https://www.thespruce.com/plants-a-to-z-5116344","Ti Cordyline terminalis","https://www.thespruce.com/ti-plant-profile-5074159"
"1665403077-1214","https://www.thespruce.com/plants-a-to-z-5116344","Tickseed Coreopsis tinctoria","https://www.thespruce.com/calliopsis-plant-profile-5070096"
"1665403077-1215","https://www.thespruce.com/plants-a-to-z-5116344","Tiger Aloe Gonialoe variegata","https://www.thespruce.com/growing-tiger-aloe-5088227"
"1665403077-1216","https://www.thespruce.com/plants-a-to-z-5116344","Tiger Flower Tigridia pavonia","https://www.thespruce.com/tiger-flowers-growing-guide-5082881"
"1665403077-1217","https://www.thespruce.com/plants-a-to-z-5116344","Tiger Lily Lilium lancifolium","https://www.thespruce.com/tiger-lily-profile-4125611"
"1665403077-1218","https://www.thespruce.com/plants-a-to-z-5116344","Toad Lily Tricyrtis hirta","https://www.thespruce.com/toad-lily-growing-guide-5220693"
"1665403077-1219","https://www.thespruce.com/plants-a-to-z-5116344","Toi Cordyline indivisa","https://www.thespruce.com/growing-cordyline-indivisa-5080060"
"1665403077-1220","https://www.thespruce.com/plants-a-to-z-5116344","Tomatillo Physalis ixocarpa","https://www.thespruce.com/growing-tomatillos-in-the-vegetable-garden-1403467"
"1665403077-1221","https://www.thespruce.com/plants-a-to-z-5116344","Toothwort Cardamine concatenata","https://www.thespruce.com/growing-cutleaf-toothwort-5079343"
"1665403077-1222","https://www.thespruce.com/plants-a-to-z-5116344","Topsy Debbi X Graptoveria 'topsy debbi'","https://www.thespruce.com/graptoveria-topsy-debbie-plant-profile-4780515"
"1665403077-1223","https://www.thespruce.com/plants-a-to-z-5116344","Touch-Me-Not Impatiens balsamina","https://www.thespruce.com/balsam-flowers-for-heirloom-garden-1315695"
"1665403077-1224","https://www.thespruce.com/plants-a-to-z-5116344","Treasure Flower Gazania rigens","https://www.thespruce.com/gazania-flowers-1315701"
"1665403077-1225","https://www.thespruce.com/plants-a-to-z-5116344","Tree Aloe Aloe arborescens","https://www.thespruce.com/growing-krantz-aloe-5094554"
"1665403077-1226","https://www.thespruce.com/plants-a-to-z-5116344","Tree Mallow Lavatera maritima","https://www.thespruce.com/lavatera-plant-profile-4800057"
"1665403077-1227","https://www.thespruce.com/plants-a-to-z-5116344","Tree Peony Paeonia suffruticosa","https://www.thespruce.com/tree-peonies-care-and-growing-tips-2132750"
"1665403077-1228","https://www.thespruce.com/plants-a-to-z-5116344","Tree Philodendron Philodendron bipinnatifidum","https://www.thespruce.com/tree-philodendron-profile-5186937"
"1665403077-1229","https://www.thespruce.com/plants-a-to-z-5116344","Tricolor Beech Fagus sylvatica 'tricolor'","https://www.thespruce.com/tri-color-beech-fagus-sylvatica-3269350"
"1665403077-1230","https://www.thespruce.com/plants-a-to-z-5116344","Trident Maple Acer buergerianum","https://www.thespruce.com/growing-trident-maple-trees-5094177"
"1665403077-1231","https://www.thespruce.com/plants-a-to-z-5116344","Tropical Milkweed Asclepias curassavica","https://www.thespruce.com/blood-flower-plant-profile-4800536"
"1665403077-1232","https://www.thespruce.com/plants-a-to-z-5116344","Trout Lily Erythronium americanum","https://www.thespruce.com/trout-lily-plant-profile-4842599"
"1665403077-1233","https://www.thespruce.com/plants-a-to-z-5116344","Trumpet Vine Campsis radicans","https://www.thespruce.com/stop-spreading-of-trumpet-vines-2132896"
"1665403077-1234","https://www.thespruce.com/plants-a-to-z-5116344","Tulip Tree Liriodendron tulipifera","https://www.thespruce.com/how-to-grow-tulip-trees-2132098"
"1665403077-1235","https://www.thespruce.com/plants-a-to-z-5116344","Tulips Tulipa","https://www.thespruce.com/tulips-planting-and-growing-tulips-1402137"
"1665403077-1236","https://www.thespruce.com/plants-a-to-z-5116344","Tupelo Nyssa sylvatica","https://www.thespruce.com/nyssa-sylvatica-black-gum-growing-tips-3269341"
"1665403077-1237","https://www.thespruce.com/plants-a-to-z-5116344","Turf Grass Zoysia","https://www.thespruce.com/zoysia-grass-plant-profile-4691117"
"1665403077-1238","https://www.thespruce.com/plants-a-to-z-5116344","Turmeric Curcuma longa","https://www.thespruce.com/turmeric-plant-profile-4779812"
"1665403077-1239","https://www.thespruce.com/plants-a-to-z-5116344","Turnip Brassica rapa","https://www.thespruce.com/how-to-grow-turnips-1403468"
"1665403077-1240","https://www.thespruce.com/plants-a-to-z-5116344","Turtlehead Chelone obliqua","https://www.thespruce.com/chelone-growing-the-late-blooming-turtlehead-1402866"
"1665403077-1241","https://www.thespruce.com/plants-a-to-z-5116344","Tussock Sedge Carex stricta","https://www.thespruce.com/growing-tussock-sedge-5085289"
"1665403077-1242","https://www.thespruce.com/plants-a-to-z-5116344","Tweedia Tweedia caerulea","https://www.thespruce.com/tweedia-plant-profile-4801449"
"1665403077-1243","https://www.thespruce.com/plants-a-to-z-5116344","Twinleaf Jeffersonia diphylla","https://www.thespruce.com/growing-twinleaf-plants-5079953"
"1665403077-1244","https://www.thespruce.com/plants-a-to-z-5116344","Twinspur Diascia","https://www.thespruce.com/trailing-flower-that-blooms-all-season-diascia-1402905"
"1665403077-1245","https://www.thespruce.com/plants-a-to-z-5116344","Umbrella Plant Diphylleia grayi","https://www.thespruce.com/skeleton-flower-plant-profile-4802581"
"1665403077-1246","https://www.thespruce.com/plants-a-to-z-5116344","Utah Juniper Juniperus osteosperma","https://www.thespruce.com/growing-utah-juniper-trees-5078437"
"1665403077-1247","https://www.thespruce.com/plants-a-to-z-5116344","Valerian Valeriana officinalis","https://www.thespruce.com/how-to-grow-valerian-5088230"
"1665403077-1248","https://www.thespruce.com/plants-a-to-z-5116344","Vanda Orchid Vanda","https://www.thespruce.com/grow-vanda-orchids-1902867"
"1665403077-1249","https://www.thespruce.com/plants-a-to-z-5116344","Vanilla Vanilla plantifolia","https://www.thespruce.com/vanilla-orchid-care-1315974"
"1665403077-1250","https://www.thespruce.com/plants-a-to-z-5116344","Venus Fly Trap Dionaea muscipula","https://www.thespruce.com/venus-fly-trap-plant-profile-4688605"
"1665403077-1251","https://www.thespruce.com/plants-a-to-z-5116344","Verbena Verbena x Hybrida","https://www.thespruce.com/verbena-care-1315718"
"1665403077-1252","https://www.thespruce.com/plants-a-to-z-5116344","Veronica Veronica","https://www.thespruce.com/veronica-plant-2153169"
"1665403077-1253","https://www.thespruce.com/plants-a-to-z-5116344","Viburnum Viburnum","https://www.thespruce.com/growing-viburnums-1403321"
"1665403077-1254","https://www.thespruce.com/plants-a-to-z-5116344","Vinca Minor Vinca minor","https://www.thespruce.com/vinca-minor-vines-2132217"
"1665403077-1255","https://www.thespruce.com/plants-a-to-z-5116344","Violet Viola","https://www.thespruce.com/growing-violas-1402895"
"1665403077-1256","https://www.thespruce.com/plants-a-to-z-5116344","Virginia Bluebells Mertensia virginica","https://www.thespruce.com/virginia-bluebells-plant-profile-4797478"
"1665403077-1257","https://www.thespruce.com/plants-a-to-z-5116344","Virginia Creeper Parthenocissus quinquefolia","https://www.thespruce.com/taxonomy-of-virginia-creeper-2132897"
"1665403077-1258","https://www.thespruce.com/plants-a-to-z-5116344","Virginia Pine Pinus virginiana","https://www.thespruce.com/growing-virginia-pine-trees-5094175"
"1665403077-1259","https://www.thespruce.com/plants-a-to-z-5116344","Virginia Sweetspire Itea virginica","https://www.thespruce.com/virginia-sweetspire-for-fall-color-2132731"
"1665403077-1260","https://www.thespruce.com/plants-a-to-z-5116344","Viscaria Silene viscaria","https://www.thespruce.com/growing-viscaria-plants-5084924"
