,web-scraper-order,web-scraper-start-url,link,link-href,image-src
237,1667844817-16000,https://www.thespruce.com/plants-a-to-z-5116344,Silver Linden Tilia tomentosa,https://www.thespruce.com/silver-linden-tree-profile-5072045,https://www.thespruce.com/thmb/XsQ49aKprU3AoLUUPqa1_7j1Ky0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/silver-linden-tree-profile-5072045-hero-73145bcb6295431b90962ca4593b7e5d.JPG
236,1667844815-15999,https://www.thespruce.com/plants-a-to-z-5116344,Silver Maple Acer saccharinum,https://www.thespruce.com/silver-maple-growing-guide-5199780,https://www.thespruce.com/thmb/XzYJfKsaAiIFZBShcXgrt21tuzU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/silver-maple-growing-guide-5199780-hero-288a1465d06642c68fd7ef3426f71f2e.jpg
235,1667844812-15998,https://www.thespruce.com/plants-a-to-z-5116344,Silver Maple Acer saccharinum,https://www.thespruce.com/silver-maple-growing-guide-5195496,https://www.thespruce.com/thmb/zhRnV18POkfftjXftndVlcmk_wE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/silver-maple-growing-guide-5195496-hero-00d7fb94522a442dbc2664e8b3e97256.JPG
234,1667844809-15997,https://www.thespruce.com/plants-a-to-z-5116344,Silver Mound Artemisia schmidtiana 'silver mound',https://www.thespruce.com/silver-mound-artemisia-low-perennial-groundcover-2132049,https://www.thespruce.com/thmb/3sAOft1mQqvh526aeH8wLXmsBCg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/silver-mound-artemisia-low-perennial-groundcover-2132049-hero-af6c10f35a134e21a7e2b252717e441b.jpg
233,1667844806-15996,https://www.thespruce.com/plants-a-to-z-5116344,Silver Squill Ledebouria socialis,https://www.thespruce.com/growing-silver-squill-5078921,https://www.thespruce.com/thmb/S0EN6E2-cjjZhZ1z7weIj-u2h2s=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-silver-squill-5078921-hero-0aff34f8dda345c79d1f6378fd015127.jpg
232,1667844804-15995,https://www.thespruce.com/plants-a-to-z-5116344,Silvergrass Miscanthus,https://www.thespruce.com/miscanthus-silver-grass-guide-5215368,https://www.thespruce.com/thmb/eEayVrptXJF3ejhSXnzlaYH3-WY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/miscanthus-silver-grass-guide-5215368-hero-89785d3888ba4ddc9f477be8617cff90.jpg
231,1667844801-15994,https://www.thespruce.com/plants-a-to-z-5116344,Siskiyou Lewisia Lewisia cotyledon 'rainbow',https://www.thespruce.com/lewisia-plant-profile-4125688,https://www.thespruce.com/thmb/o7GvsbdRg0teWdxTtk9ZsCVpLK4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/lewisia-plant-profile-4125688-hero-de903c57d6c54cf8becbf814d8466929.jpg
230,1667844799-15993,https://www.thespruce.com/plants-a-to-z-5116344,Sky Plant Tillandsia ionantha,https://www.thespruce.com/tillandsia-ionantha-plant-care-5082014,https://www.thespruce.com/thmb/kJP4XdUJPmFJEPpOUPjqeATHDfo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/Tillandsia-ionantha-plant-care-508201407-66c8b680253f476dac44da7253a5e147.jpg
229,1667844796-15992,https://www.thespruce.com/plants-a-to-z-5116344,Slipper Plant Euphorbia lomelii,https://www.thespruce.com/slipper-plants-profile-5185750,https://www.thespruce.com/thmb/Wl47LXjAkCovbPIXBvz2xI86WhM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/Slipperplantinbloom-3e37933f2b034969b0a9a7377e479078.jpg
228,1667844794-15991,https://www.thespruce.com/plants-a-to-z-5116344,Smoke Tree Cotinus coggygria,https://www.thespruce.com/growing-a-purple-smoke-bush-3269235,https://www.thespruce.com/thmb/CUvz8EsuyYcxjV6kgHkGDnNUiaI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-a-purple-smoke-bush-3269235-08-8b0ca02dbae848c08832b611d5443b78.jpg
227,1667844791-15990,https://www.thespruce.com/plants-a-to-z-5116344,Smooth Hydrangea Hydrangea arborescens,https://www.thespruce.com/hydrangea-arborescens-smooth-hydrangea-guide-5211634,https://www.thespruce.com/thmb/udfi_ZT7YK5aRqqWM4TmvDu5JkQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/hydrangea-arborescens-smooth-hydrangea-guide-5211634-hero-de22f33100f740d4b02bc401400dbf56.jpg
226,1667844789-15989,https://www.thespruce.com/plants-a-to-z-5116344,Smooth Sumac Rhus glabra,https://www.thespruce.com/growing-smooth-sumac-rhus-glabra-5094172,https://www.thespruce.com/thmb/wgoPoi0UBnnD_U6X7_64ehnYNPY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-smooth-sumac-rhus-glabra-5094172-01-c0855b761d5448b1a26287aa3ed8ac04.JPG
225,1667844786-15988,https://www.thespruce.com/plants-a-to-z-5116344,Snail Vine Cochliasanthus caracalla,https://www.thespruce.com/growing-snail-vine-plants-5082067,https://www.thespruce.com/thmb/2ObJKq2vVCHiJB5Di7MlV70bRFw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/snailvine-0fda979b6aea40aba9daab8fa4159b7a.jpg
224,1667844783-15987,https://www.thespruce.com/plants-a-to-z-5116344,Snake Plant Sansevieria trifasciata,https://www.thespruce.com/snake-plant-care-overview-1902772,https://www.thespruce.com/thmb/txseht4AYE7ae-tztUSP0MJQC3s=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/snake-plant-care-overview-1902772-04-d3990a1d0e1d4202a824e929abb12fc1-349b52d646f04f31962707a703b94298.jpeg
223,1667844781-15986,https://www.thespruce.com/plants-a-to-z-5116344,Snakeroot Actaea,https://www.thespruce.com/actaea-or-cimicifuga-1316020,https://www.thespruce.com/thmb/twGdVM0T_V0ASFeoGFSfSfzNeqg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/actaea-or-cimicifuga-1316020_01-a3c15678fb0e4f2ca06fcdae82e7ff97.jpg
222,1667844778-15985,https://www.thespruce.com/plants-a-to-z-5116344,Snapdragon Antirrhinum majus,https://www.thespruce.com/growing-and-caring-for-snapdragons-1402915,https://www.thespruce.com/thmb/gT2NQ-LSxB0q26yY-Zwx3xj1n8M=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-and-caring-for-snapdragons-1402915-01-613dd4c0f9ee4232a743a7531b220eef.jpg
221,1667844776-15984,https://www.thespruce.com/plants-a-to-z-5116344,Snapdragon Vine Maurandya scandens,https://www.thespruce.com/grow-asarina-climbing-snapdragons-1402899,https://www.thespruce.com/thmb/Guh4mzpceqzVnA-p3FU2UjBg3aQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/grow-asarina-climbing-snapdragons-1402899-hero-1c66d274a9d947e7ab94f1681c744124.jpg
220,1667844773-15983,https://www.thespruce.com/plants-a-to-z-5116344,Sneezeweed Helenium autumnale,https://www.thespruce.com/helenium-flowers-1316035,https://www.thespruce.com/thmb/VJoeR_eHep5HBh1pmVga17i6nHQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/helenium-flowers-1316035-05-2a866c4ddd8349b99931bb49db9fb797.jpg
219,1667844771-15982,https://www.thespruce.com/plants-a-to-z-5116344,Snow Banana Ensete glaucum,https://www.thespruce.com/how-to-grow-snow-banana-trees-5077562,https://www.thespruce.com/thmb/rp1AWghNMyqbYtZOAK5jDKadPkA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-snow-banana-trees-5077562-hero-ad5f6b61608440519f2207e9b492ab04.jpg
218,1667844768-15981,https://www.thespruce.com/plants-a-to-z-5116344,Snow Queen Pothos Epipremnum aureum 'Snow Queen',https://www.thespruce.com/snow-queen-pothos-growing-guide-5224939,https://www.thespruce.com/thmb/-FBg_wmzTg0KfbuKQvVdck_UkOU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/snow-queen-pothos-growing-guide-5224939-hero-60ad3b46483247aba30f882a64c15110.jpg
217,1667844766-15980,https://www.thespruce.com/plants-a-to-z-5116344,Snow-In-Summer Cerastium tomentosum,https://www.thespruce.com/how-to-grow-snow-in-summer-plants-2132613,https://www.thespruce.com/thmb/46wo13sf-q4369taKu6_-QK9Ryo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-snow-in-summer-plants-2132613_01-f3919ca689e2435cb11b461908fed425.jpg
216,1667844763-15979,https://www.thespruce.com/plants-a-to-z-5116344,Snowball Bush Viburnum Viburnum x carlcephalum,https://www.thespruce.com/snowball-bush-profile-4125613,https://www.thespruce.com/thmb/OaaLB4Xwet5-nizm2i4_xXlBq2o=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/snowball-bush-profile-4125613-hero-8e93a04b5db54725946c7f16a49aa5f7.jpg
215,1667844761-15978,https://www.thespruce.com/plants-a-to-z-5116344,Snowdrop Galanthus nivalis,https://www.thespruce.com/flower-facts-about-snowdrops-2132563,https://www.thespruce.com/thmb/1o1WJYHMMQl662skgDmdgl6Jvgs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/flower-facts-about-snowdrops-2132563-hero-62e798f7454244199424ac0495d3c275.jpg
214,1667844758-15977,https://www.thespruce.com/plants-a-to-z-5116344,Soapwort Saponaria officinalis,https://www.thespruce.com/herb-soapwort-4107277,https://www.thespruce.com/thmb/Bz60MCDBByL5JxYjMrqZTyZj-ok=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/herb-soapwort-4107277-hero-40f056049ee244508d8927df5f6b040e.jpg
213,1667844755-15976,https://www.thespruce.com/plants-a-to-z-5116344,Society Garlic Tulbaghia violacea,https://www.thespruce.com/society-garlic-plant-profile-5180171,https://www.thespruce.com/thmb/Kb8C_Ju4MPMjM_qfM54YuWnycGY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/society-garlic-plant-profile-5180171-hero-509f60a966e34ed687f90265769f69df.jpg
212,1667844753-15975,https://www.thespruce.com/plants-a-to-z-5116344,Solomon's Seal Polygonatum,https://www.thespruce.com/solomons-seal-1402856,https://www.thespruce.com/thmb/YnjV4a4CFoQfAg0JcDqprlR3vb8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/solomons-seal-1402856-04-f327de176f2348a49c841b4950860f14.jpg
211,1667844750-15974,https://www.thespruce.com/plants-a-to-z-5116344,Song Of India Dracaena reflexa,https://www.thespruce.com/growing-the-song-of-india-5087083,https://www.thespruce.com/thmb/Ml4LybLJkslRpOV-cApSXTC6yeI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-the-song-of-india-5087083-2-44b3e4ff78604d6cb47a460b04b27923.jpg
210,1667844748-15973,https://www.thespruce.com/plants-a-to-z-5116344,Sorrel Rumex acestosa,https://www.thespruce.com/how-to-grow-sorrel-4121351,https://www.thespruce.com/thmb/Rfh9LEAGomrvZJl9whW4Qio6aeE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-sorrel-4121351-hero-487b081edf2743ab8f2e931d50f61aee.jpg
209,1667844745-15972,https://www.thespruce.com/plants-a-to-z-5116344,Sotol Dasylirion wheeleri,https://www.thespruce.com/growing-sotol-plants-5089168,https://www.thespruce.com/thmb/l-oCFGzA7h3irnFqp_BCzrgnT30=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-sotol-plants-5089168-hero-1374612c4a0c421a9c48ed97b3f43464.jpg
208,1667844743-15971,https://www.thespruce.com/plants-a-to-z-5116344,Sourwood Oxydendrum arboreum,https://www.thespruce.com/sourwood-sorrel-growing-guide-5210869,https://www.thespruce.com/thmb/sx8jCPP-dODpx9PdM4KEwFJoSFg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/sourwood-2b4c5913cd73498f978d1489bf26fedd.jpg
207,1667844740-15970,https://www.thespruce.com/plants-a-to-z-5116344,Southern Magnolia Magnolia Grandiflora,https://www.thespruce.com/magnolia-grandiflora-growing-guide-5200996,https://www.thespruce.com/thmb/EcXi_rBo1YnK8ankIgOexPrpulA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/magnolia-grandiflora-growing-guide-5200996-hero-65ba587077754209bb926f063d2fe6fa.jpg
206,1667844737-15969,https://www.thespruce.com/plants-a-to-z-5116344,Spanish Bluebell Hyacinthoides hispanica,https://www.thespruce.com/spanish-bluebells-late-blooming-spring-bulb-2132115,https://www.thespruce.com/thmb/lEWBkNr6tiRj_-mNBN49J1CUbHI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/spanish-bluebells-late-blooming-spring-bulb-2132115-01-dc482466b0b149b6a98c075244a465af.jpg
205,1667844735-15968,https://www.thespruce.com/plants-a-to-z-5116344,Spanish Lavender Lavendula stoechas,https://www.thespruce.com/spanish-lavender-growing-guide-5202208,https://www.thespruce.com/thmb/l5lm-1aDf4XGZLNPSp8zWQgkdhQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/spanish-lavender-growing-guide-5202208-hero-b68efcb1abe6411f84f87d1acc869f02.jpg
204,1667844732-15967,https://www.thespruce.com/plants-a-to-z-5116344,Spearmint Mentha Spicata,https://www.thespruce.com/how-to-grow-spearmint-5086858,https://www.thespruce.com/thmb/QViH037H8O16bdj9vimV1m-8BrY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-spearmint-5086858_01-2102e545062b4a7db2fc5d04219524e7.jpg
203,1667844730-15966,https://www.thespruce.com/plants-a-to-z-5116344,Spicebush Lindera benzoin,https://www.thespruce.com/how-to-grow-spicebush-5069607,https://www.thespruce.com/thmb/Bq-oy9TNpjDRtOxcCflJOTd9n-c=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-spicebush-5069607-hero-d33c6e0a92344fca8797faed65465138.jpg
202,1667844727-15965,https://www.thespruce.com/plants-a-to-z-5116344,Spider Flower Cleome,https://www.thespruce.com/cleome-flower-spider-1315709,https://www.thespruce.com/thmb/7ym1iOIIydLbjCXhjHi45fH7U-Y=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/cleome-flower-spider-1315709-hero-15fca9274628400eb5b4c378a38bacc1.jpg
201,1667844724-15964,https://www.thespruce.com/plants-a-to-z-5116344,Spider Lily Lycoris,https://www.thespruce.com/growing-spider-lilies-lycoris-5111318,https://www.thespruce.com/thmb/XpLQkb1x2xaIdXA3iY0UMYz6eNQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-spider-lilies-lycoris-5111318-hero-284f9505e3d0419e89f24d87199992d2.jpg
200,1667844722-15963,https://www.thespruce.com/plants-a-to-z-5116344,Spider Mum Chrysanthemum morifolium,https://www.thespruce.com/how-to-grow-spider-mums-5077106,https://www.thespruce.com/thmb/kYsMcejZhzQ0R--cribgugKCJUg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-spider-mums-5077106-hero-88ad1fd2ecf34316a52d98623d896b66.jpg
199,1667844719-15962,https://www.thespruce.com/plants-a-to-z-5116344,Spiderwort Tradescantia,https://www.thespruce.com/tradescantia-care-overview-1902775,https://www.thespruce.com/thmb/3BLfk2Ky9FLFZ7hZI8HGwkV36aY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/tradescantia-care-overview-1902775-04-6911a02c78b24805882a085431402812.jpg
198,1667844717-15961,https://www.thespruce.com/plants-a-to-z-5116344,Spike Speedwell Veronica spicata,https://www.thespruce.com/veronica-plant-profile-2132565,https://www.thespruce.com/thmb/6AusY4Obyo8m00uv2g1Da4mbSjo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/veronica-plant-profile-2132565_01-697836ea47364bcab239c2ce35bf8d8a.jpg
197,1667844714-15960,https://www.thespruce.com/plants-a-to-z-5116344,Spinach Spinacia oleracea,https://www.thespruce.com/growing-spinach-1403448,https://www.thespruce.com/thmb/RdxoZSfI55lhpSTXVEHBddZxAK0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-spinach-1403448-13-8e9751e8c47043529effcb4d0786e4b1.jpg
196,1667844712-15959,https://www.thespruce.com/plants-a-to-z-5116344,Spineless Yucca Yucca elephantipes,https://www.thespruce.com/spineless-yucca-plant-profile-5158420,https://www.thespruce.com/thmb/jMamr9I-4nAKz_ZbCyqmH5TQjgI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/spineless-yucca-plant-profile-5158420-hero-2514c67b596344bd86d0fbb5d29b8dcb.jpg
195,1667844709-15958,https://www.thespruce.com/plants-a-to-z-5116344,Spiral Aloe Aloe Polyphylla,https://www.thespruce.com/spiral-aloe-guide-5191042,https://www.thespruce.com/thmb/VXqSsgg1IbZNmlCifPcYVwf1lxY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/spiral-aloe-guide-5191042-hero-326b4be44f4243fa8bac045912e8fb4a.jpg
194,1667844707-15957,https://www.thespruce.com/plants-a-to-z-5116344,Spiral Ginger Costus woodsonii,https://www.thespruce.com/red-button-ginger-plant-profile-5070527,https://www.thespruce.com/thmb/NCmf3ydOZH6qfXiKqK57I2q-72M=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/red-button-ginger-plant-profile-5070527-hero-f486579816b74edb9730e0fc58a71bd8.jpg
193,1667844704-15956,https://www.thespruce.com/plants-a-to-z-5116344,Spirea Spiraea,https://www.thespruce.com/growing-spirea-shrubs-5091595,https://www.thespruce.com/thmb/iZbnb9kkN4NXC-FXzyEgFHuYgSc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-spirea-shrubs-5091595-01-SpiraeajaponicaNeonFlash-5b7f98d375964a4c8b9d570f9199797e.jpg
192,1667844701-15955,https://www.thespruce.com/plants-a-to-z-5116344,Split-Leaf Philodendron Monstera deliciosa,https://www.thespruce.com/how-to-grow-monstera-deliciosa-5072671,https://www.thespruce.com/thmb/Hw6Mqqa3Bsz8mWS1z9bazIvAJwY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-monstera-deliciosa-5072671-01-a65286b8b3b8402882c7ad2c57756bbe.jpg
191,1667844699-15954,https://www.thespruce.com/plants-a-to-z-5116344,Spotted Bee Balm Monarda punctata,https://www.thespruce.com/spotted-bee-balm-growing-guide-5323120,https://www.thespruce.com/thmb/RMC0bRS4hvs1HCkmNuftOwrJ-6k=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/spotted-bee-balm-growing-guide-5323120-hero-76210e77ae7942a98a26fc6d90d9f531.jpg
190,1667844696-15953,https://www.thespruce.com/plants-a-to-z-5116344,Spotted Dead Nettles Lamium maculatum,https://www.thespruce.com/spotted-dead-nettles-2132591,https://www.thespruce.com/thmb/J7yZIUEpx4MV9PhmY6xZb9pPcLc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/spotted-dead-nettles-2132591-hero-28d2b8470f3d45a2bc1311ab11162a49.JPG
189,1667844694-15952,https://www.thespruce.com/plants-a-to-z-5116344,Spurge Weed Euphorbia maculata,https://www.thespruce.com/spurge-weed-identification-removal-6504120,https://www.thespruce.com/thmb/vHpUBqbaceFNIelXMw1J5aEBsKw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/spurgeweedgetty-d8e82d49f21b4f93bd9efc9c7587a9ab.jpg
188,1667844691-15951,https://www.thespruce.com/plants-a-to-z-5116344,Squirrel Corn Dicentra canadensis,https://www.thespruce.com/how-to-grow-and-care-for-squirrel-corn-plant-5077070,https://www.thespruce.com/thmb/UOTfC7KCwRqcTMZrUO-a1ErQ_fU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/squirrel-corn-big-19416d7011a84bc1aec28b61f05b296e.jpg
187,1667844688-15950,https://www.thespruce.com/plants-a-to-z-5116344,Squirting cucumber Ecballium elaterium,https://www.thespruce.com/squirting-cucumber-plant-profile-5116333,https://www.thespruce.com/thmb/aq5OjUhLng94l9DvxeqSGezKdX0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/GettyImages-975865582-f17fb7811f1f4603a2b2f4482ff97d97.jpg
186,1667844686-15949,https://www.thespruce.com/plants-a-to-z-5116344,St. Augustine Grass Stenotaphrum secundatum,https://www.thespruce.com/st-augustine-grass-care-guide-5199869,https://www.thespruce.com/thmb/Wio7poVUBh3ywkIFMKCMy4lgEiU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/st-augustine-grass-care-guide-5199869-hero-15bc2f176ca3487b84a6b7b8d5efde9e.jpg
185,1667844682-15948,https://www.thespruce.com/plants-a-to-z-5116344,St. John's Wort Hypericum perforatum,https://www.thespruce.com/st-johns-wort-plant-profile-4772327,https://www.thespruce.com/thmb/YMhkoNdpYSCzYgkP9mNJJoFrbQA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/st-johns-wort-plant-profile-4772327-04-ec8172ec9172429d829f65356da823f7.jpg
184,1667844679-15947,https://www.thespruce.com/plants-a-to-z-5116344,Staghorn Fern Platycerium bifurcatum,https://www.thespruce.com/grow-platycerium-species-1902725,https://www.thespruce.com/thmb/yIhfY5_0_zidR5T-4W9jxrDUSXg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/grow-platycerium-species-1902725-8-14b56e618c6644e2b672ab39a336780e.jpg
